PARENTNO,PROD_STATUS,PROD_MODDATE,BRAND,GISONG,EL_ASPD,EL_ACAPA,ASPSCD,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BLOCKNO
V801681,RLS,2026-08-18,,,,,,10101419G0100,TERMINAL BOX ASSY,GY17V/GY17/GY20/GY25,1,"DY25 조립용
",A101A99
N26703L02,RLS,2026-05-19,LUXEN_2,WBLX1_(LXVF),120,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,- 랩핑 출하요청.,A101A01
N26703L01,RLS,2026-05-19,LUXEN_2,WBLX1_(LXVF),120,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,- 랩핑 출하요청.,A101A01
N26703L05,RLS,2026-02-23,LUXEN_2,WBLX1_(LXVF),60,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,- 랩핑 출하요청.,A101A01
210123L02,RLS,2026-04-14,LUXEN_2,WBLX1_(LXVF),150,1150,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
H00110NC204-H00110L01,WIP,2026-08-24,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
213786L07,RLS,2026-09-01,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,"- 입고장소 : 충주 물류창고
- 랩핑 출하요청.",A101A01
213786L05,RLS,2026-09-01,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,"- 입고 장소 : 충주공장 물류창고
- 랩핑 출하요청.",A101A01
213786L04,RLS,2026-09-01,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,"- 입고 장소 : 충주공장 물류창고
- 랩핑 출하요청.",A101A01
213786L03,RLS,2026-09-01,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,"- 입고 장소 : 충주공장 물류창고
- 랩핑 출하요청.",A101A01
213786L02,RLS,2026-09-01,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,"- 입고 장소 : 충주공장 물류창고
- 랩핑 출하요청.",A101A01
213786L01,RLS,2026-09-01,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,"- 입고 장소 : 충주공장 물류창고
- 랩핑 출하요청.",A101A01
M20623NC200-M20623L08,RLS,2026-06-08,NOBRAND,WBLX1_(LXVF),150,1150,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L44,RLS,2026-05-07,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
209591L16,RLS,2026-07-21,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L34,RLS,2026-03-30,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
202230L12,RLS,2026-08-26,LUXEN_2,WBLX1_(LXVF),120,1150,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
209591L07,RLS,2026-07-21,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L47,RLS,2026-03-25,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
212398L01,RLS,2026-07-20,LUXEN_2,WBLX1_(LXVF),90,900,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15897L02,RLS,2026-06-23,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15710L08,WIP,2026-02-13,LUXEN_2,WBLX1_(LXVF),60,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15710L05,RLS,2026-02-13,LUXEN_2,WBLX1_(LXVF),60,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L43,RLS,2026-05-07,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
212133L07,RLS,2026-09-02,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L22,RLS,2026-03-25,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15805L02,RLS,2026-04-15,LUXEN_2,WBLX1_(LXVF),105,550,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210798L38,RLS,2026-02-12,LUXEN_2,WBLX1_(LXVF),120,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L57,RLS,2026-05-26,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
M20623NC200-M20623L03,RLS,2026-06-08,NOBRAND,WBLX1_(LXVF),150,1150,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L56,RLS,2026-05-26,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
211637L04,RLS,2026-06-16,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L10,RLS,2026-05-26,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L19,RLS,2026-04-15,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
211637L03,RLS,2026-06-16,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L52,RLS,2026-05-07,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210557L23,WIP,2026-08-03,LUXEN_2,WBLX1_(LXVF),105,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15748L01,RLS,2026-01-14,LUXEN_2,WBLX1_(LXVF),90,900,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15780L03,RLS,2026-03-11,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210341L90,RLS,2026-08-31,LUXEN_2,WBLX1_(LXVF),105,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
209618L02,RLS,2026-02-06,LUXEN_2,WBLX1_(LXVF),105,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210342L25,RLS,2026-09-02,LUXEN_2,WBLX1_(LXVF),105,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15919L01,RLS,2026-06-29,LUXEN_2,WBLX1_(LXVF),105,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15748L02,RLS,2026-01-14,LUXEN_2,WBLX1_(LXVF),90,900,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
205596L28,RLS,2026-06-19,LUXEN_2,WBLX1_(LXVF),60,1000,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15779L01,RLS,2026-03-18,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L48,RLS,2026-03-25,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
209591L18,RLS,2026-07-21,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210798L16,RLS,2026-02-06,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15947L02,RLS,2026-07-19,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
211637L05,RLS,2026-06-16,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N27777L01,RLS,2026-02-10,LUXEN_2,WBLX1_(LXVF),60,1600,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15901L01,RLS,2026-06-18,LUXEN_2,WBLX1_(LXVF),60,550,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N27041L01,RLS,2026-01-22,LUXEN_2,WBLX1_(LXVF),60,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
M20623NC200-M20623L06,RLS,2026-06-08,NOBRAND,WBLX1_(LXVF),150,1150,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15788L01,RLS,2026-03-02,LUXEN_2,WBLX1_(LXVF),60,700,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N28060L08,RLS,2026-07-20,LUXEN_2,WBLX1_(LXVF),105,550,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15710L03,RLS,2026-02-13,LUXEN_2,WBLX1_(LXVF),60,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
209095L19,RLS,2026-03-12,LUXEN_2,WBLX1_(LXVF),105,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L41,RLS,2026-04-15,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15925L04,RLS,2026-09-03,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L54,RLS,2026-03-25,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210342L23,RLS,2026-09-02,LUXEN_2,WBLX1_(LXVF),105,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L37,RLS,2026-03-30,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N27742L01,RLS,2026-04-15,LUXEN_2,WBLX1_(LXVF),90,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15763L01,RLS,2026-02-26,LUXEN_2,WBLX1_(LXVF),60,600,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L07,RLS,2026-05-26,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15760L02,RLS,2026-01-21,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L58,RLS,2026-05-26,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L08,RLS,2026-05-26,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15960L01,RLS,2026-08-13,LUXEN_2,WBLX1_(LXVF),90,750,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15792L01,RLS,2026-03-09,LUXEN_2,WBLX1_(LXVF),60,550,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L28,RLS,2026-03-12,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210341L67,RLS,2026-08-25,LUXEN_2,WBLX1_(LXVF),105,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210798L17,RLS,2026-02-06,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L53,RLS,2026-03-25,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15948L01,RLS,2026-07-21,LUXEN_2,WBLX1_(LXVF),60,1600,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L14,RLS,2026-04-15,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N28725L06,RLS,2026-09-02,LUXEN_2,WBLX1_(LXVF),105,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15894L02,RLS,2026-06-19,LUXEN_2,WBLX1_(LXVF),90,700,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
212133L10,RLS,2026-08-31,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L01,WIP,2026-04-02,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
205596L29,RLS,2026-06-19,LUXEN_2,WBLX1_(LXVF),60,1000,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
211348L31,RLS,2026-08-31,LUXEN_2,WBLX1_(LXVF),90,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15756L01,RLS,2026-02-06,LUXEN_2,WBLX1_(LXVF),90,750,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15710L09,WIP,2026-02-13,LUXEN_2,WBLX1_(LXVF),60,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15771L01,RLS,2026-03-10,LUXEN_2,WBLX1_(LXVF),90,700,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210342L04,RLS,2026-08-24,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15756L02,RLS,2026-02-06,LUXEN_2,WBLX1_(LXVF),90,750,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L49,RLS,2026-03-25,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L46,RLS,2026-03-25,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210342L05,RLS,2026-08-24,LUXEN_2,WBLX1_(LXVF),105,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N28203L01,RLS,2026-04-14,LUXEN_2,WBLX1_(LXVF),60,1600,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E09992L17,RLS,2026-08-10,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L39,RLS,2026-04-15,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
211348L16,RLS,2026-08-31,LUXEN_2,WBLX1_(LXVF),120,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
212133L18,RLS,2026-08-26,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15892L01,RLS,2026-06-25,LUXEN_2,WBLX1_(LXVF),60,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15925L06,RLS,2026-09-03,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
M20623NC200-M20623L05,RLS,2026-06-08,NOBRAND,WBLX1_(LXVF),150,1150,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L09,RLS,2026-05-26,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15888L02,RLS,2026-08-28,LUXEN_2,WBLX1_(LXVF),60,550,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
212133L11,RLS,2026-08-31,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
205596L25,RLS,2026-06-19,LUXEN_2,WBLX1_(LXVF),60,1000,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L18,RLS,2026-05-26,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
209618L01,RLS,2026-02-06,LUXEN_2,WBLX1_(LXVF),105,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N28725L05,RLS,2026-09-02,LUXEN_2,WBLX1_(LXVF),105,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15862L02,RLS,2026-05-13,LUXEN_2,WBLX1_(LXVF),105,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
212133L15,RLS,2026-08-26,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15891L01,RLS,2026-06-19,LUXEN_2,WBLX1_(LXVF),90,1600,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15862L01,RLS,2026-05-13,LUXEN_2,WBLX1_(LXVF),105,900,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15901L02,RLS,2026-06-18,LUXEN_2,WBLX1_(LXVF),60,550,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15916L01,RLS,2026-07-07,LUXEN_2,WBLX1_(LXVF),90,700,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
211348L21,RLS,2026-06-22,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15822L01,RLS,2026-04-15,LUXEN_2,WBLX1_(LXVF),60,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210798L37,RLS,2026-02-12,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
M20623NC200-M20623L02,RLS,2026-06-08,NOBRAND,WBLX1_(LXVF),150,1150,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15710L07,RLS,2026-02-13,LUXEN_2,WBLX1_(LXVF),60,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15917L01,RLS,2026-07-06,LUXEN_2,WBLX1_(LXVF),90,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210342L08,RLS,2026-09-02,LUXEN_2,WBLX1_(LXVF),105,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L55,RLS,2026-05-26,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
211348L26,RLS,2026-05-14,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210342L07,RLS,2026-09-02,LUXEN_2,WBLX1_(LXVF),105,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210798L24,RLS,2026-03-13,LUXEN_2,WBLX1_(LXVF),120,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L25,RLS,2026-03-12,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15920L01,RLS,2026-07-07,LUXEN_2,WBLX1_(LXVF),90,700,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15745L01,RLS,2026-01-05,LUXEN_2,WBLX1_(LXVF),60,700,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210342L21,RLS,2026-08-12,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N27748L02,RLS,2026-06-24,LUXEN_2,WBLX1_(LXVF),90,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210342L28,RLS,2026-08-24,LUXEN_2,WBLX1_(LXVF),105,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L12,RLS,2026-05-26,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N27490L01,RLS,2026-02-10,LUXEN_2,WBLX1_(LXVF),60,700,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N27748L01,RLS,2026-05-14,LUXEN_2,WBLX1_(LXVF),90,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
M21024NC200-M21024L08,RLS,2026-08-04,NOBRAND,WBLX1_(LXVF),120,1000,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L24,RLS,2026-05-26,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N27517L29,RLS,2026-02-03,LUXEN_2,WBLX1_(LXVF),105,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
212133L09,RLS,2026-08-31,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L15,RLS,2026-04-15,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
212133L17,RLS,2026-07-20,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210557L01,WIP,2026-08-03,LUXEN_2,WBLX1_(LXVF),105,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210342L36,RLS,2026-09-03,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N28060L06,RLS,2026-09-04,LUXEN_2,WBLX1_(LXVF),105,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
209591L09,RLS,2026-07-21,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15886L01,RLS,2026-06-23,LUXEN_2,WBLX1_(LXVF),60,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N24237L04,RLS,2026-03-30,LUXEN_2,WBLX1_(LXVF),60,1600,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
202230L10,RLS,2026-08-26,LUXEN_2,WBLX1_(LXVF),120,1150,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
N27680L01,WIP,2026-03-06,LUXEN_2,WBLX1_(LXVF),105,900,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15710L06,RLS,2026-02-13,LUXEN_2,WBLX1_(LXVF),60,1350,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15886L02,RLS,2026-07-02,LUXEN_2,WBLX1_(LXVF),60,750,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15894L01,RLS,2026-06-19,LUXEN_2,WBLX1_(LXVF),90,700,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15888L01,RLS,2026-08-28,LUXEN_2,WBLX1_(LXVF),60,550,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
M20623NC200-M20623L04,RLS,2026-06-08,NOBRAND,WBLX1_(LXVF),150,1150,미지정,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L31,RLS,2026-03-12,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
E15780L02,RLS,2026-03-11,LUXEN_2,WBLX1_(LXVF),90,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
210769L33,RLS,2026-03-30,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
212133L08,RLS,2026-08-31,LUXEN_2,WBLX1_(LXVF),120,1000,KR00,10100569G0100,HANDLE,"GT17,GT25,GT35,GT50,GT70",1,,A101A01
